mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__max_depth,param_clf__n_estimators,param_clf__random_state,param_clf__max_iter,param_clf__learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_NPV,split1_test_NPV,split2_test_NPV,split3_test_NPV,split4_test_NPV,mean_test_NPV,std_test_NPV,rank_test_NPV,split0_test_PPV,split1_test_PPV,split2_test_PPV,split3_test_PPV,split4_test_PPV,mean_test_PPV,std_test_PPV,rank_test_PPV,cv,Title,RunType
0.09796729087829589,0.006764294636286455,0.020926570892333983,0.0003885910279043978,RandomForestClassifier(),3,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.8544303797468354,0.8924050632911392,0.8726114649681529,0.8471337579617835,0.8471337579617835,0.8627428847859389,0.017513544067020884,40,0.8473092369477911,0.8873092369477911,0.8648648648648649,0.8400358189514816,0.8378378378378378,0.8554713991099533,0.018534862428432743,40,0.9821686746987952,0.9729317269076305,0.9990231195050472,0.972321719309671,0.9939759036144579,0.9840842288071204,0.010839003290121758,10,0.8217054263565892,0.8740740740740741,0.84375,0.8153846153846154,0.8064516129032258,0.8322731457437008,0.024259787723174973,40,0.7066666666666667,0.7866666666666666,0.7297297297297297,0.7162162162162162,0.6756756756756757,0.7229909909909911,0.03647224279866861,40,0.7066666666666667,0.7866666666666666,0.7297297297297297,0.7162162162162162,0.6756756756756757,0.7229909909909911,0.03647224279866861,40,0.9879518072289156,0.9879518072289156,1.0,0.963855421686747,1.0,0.9879518072289155,0.013198133915787138,2,0.9814814814814815,0.9833333333333333,1.0,0.9464285714285714,1.0,0.9822486772486773,0.019570712649129685,11,0.7884615384615384,0.8367346938775511,0.8058252427184466,0.7920792079207921,0.7757009345794392,0.7997603235115536,0.020829803575933805,40,0.9814814814814815,0.9833333333333333,1.0,0.9464285714285714,1.0,0.9822486772486773,0.019570712649129685,11,5,DT_Holdout,Holdout
1.0651613235473634,0.011283188300541222,0.08791909217834473,0.007093319898766926,RandomForestClassifier(),3,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 3, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.8481012658227848,0.8860759493670886,0.8726114649681529,0.8535031847133758,0.8471337579617835,0.8614851245666371,0.015344737711803886,41,0.8406425702811244,0.8806425702811245,0.8648648648648649,0.8467925757082384,0.8378378378378378,0.8541560837946379,0.016243973703093044,41,0.9855421686746988,0.9763855421686747,0.9985346792575709,0.9724845327254965,0.9948713774014979,0.9855636600455877,0.010101314992334786,7,0.8125,0.8656716417910447,0.84375,0.8244274809160306,0.8064516129032258,0.8305601471220602,0.02168773481891354,41,0.6933333333333334,0.7733333333333333,0.7297297297297297,0.7297297297297297,0.6756756756756757,0.7203603603603603,0.03379019758937204,41,0.6933333333333334,0.7733333333333333,0.7297297297297297,0.7297297297297297,0.6756756756756757,0.7203603603603603,0.03379019758937204,41,0.9879518072289156,0.9879518072289156,1.0,0.963855421686747,1.0,0.9879518072289155,0.013198133915787138,2,0.9811320754716981,0.9830508474576272,1.0,0.9473684210526315,1.0,0.9823102687963914,0.019228741509125208,10,0.780952380952381,0.8282828282828283,0.8058252427184466,0.8,0.7757009345794392,0.7981522773066191,0.01881508864896737,41,0.9811320754716981,0.9830508474576272,1.0,0.9473684210526315,1.0,0.9823102687963914,0.019228741509125208,10,5,DT_Holdout,Holdout
0.11019864082336425,0.013513403430529355,0.019913482666015624,0.003318242545035232,RandomForestClassifier(),6,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.9177215189873418,0.9367088607594937,0.910828025477707,0.8980891719745223,0.9299363057324841,0.9186567765863097,0.013698875362005519,37,0.9139759036144578,0.9339759036144578,0.9054054054054055,0.8940898730055357,0.9256756756756757,0.9146245522631065,0.014168193913606934,37,0.9885943775100402,0.9808835341365462,0.9969065450993162,0.9741126668837512,0.9940573103223707,0.986910886790405,0.008413585539148985,6,0.9064748201438849,0.9295774647887324,0.8955223880597015,0.8840579710144928,0.9197080291970803,0.9070681346407785,0.016306813265743427,37,0.84,0.88,0.8108108108108109,0.8243243243243243,0.8513513513513513,0.8412972972972973,0.023740993448148697,38,0.84,0.88,0.8108108108108109,0.8243243243243243,0.8513513513513513,0.8412972972972973,0.023740993448148697,38,0.9879518072289156,0.9879518072289156,1.0,0.963855421686747,1.0,0.9879518072289155,0.013198133915787138,2,0.984375,0.9850746268656716,1.0,0.953125,1.0,0.9845149253731342,0.017118617538813906,4,0.8723404255319149,0.9010989010989011,0.8556701030927835,0.8602150537634409,0.8829787234042553,0.8744606413782592,0.016387013230790143,38,0.984375,0.9850746268656716,1.0,0.953125,1.0,0.9845149253731342,0.017118617538813906,4,5,DT_Holdout,Holdout
1.0841708183288574,0.05217320467886168,0.08791112899780273,0.0005111413430210343,RandomForestClassifier(),6,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 6, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.9050632911392406,0.9240506329113924,0.910828025477707,0.910828025477707,0.9299363057324841,0.9161412561477063,0.009295631047652974,38,0.9006425702811245,0.9206425702811245,0.9054054054054055,0.9076033865190491,0.9256756756756757,0.911993921632476,0.009523949173581464,38,0.994859437751004,0.9813654618473896,0.9973949853467925,0.9715890589384565,0.9943015304461088,0.9879020948659504,0.009882459995741071,5,0.8905109489051095,0.9142857142857143,0.8955223880597015,0.9,0.9197080291970803,0.904005416089521,0.011156723144404022,39,0.8133333333333334,0.8533333333333334,0.8108108108108109,0.8513513513513513,0.8513513513513513,0.836036036036036,0.019596116747339472,39,0.8133333333333334,0.8533333333333334,0.8108108108108109,0.8513513513513513,0.8513513513513513,0.836036036036036,0.019596116747339472,39,0.9879518072289156,0.9879518072289156,1.0,0.963855421686747,1.0,0.9879518072289155,0.013198133915787138,2,0.9838709677419355,0.9846153846153847,1.0,0.9545454545454546,1.0,0.9846063613805549,0.016601971117088554,3,0.8541666666666666,0.8817204301075269,0.8556701030927835,0.8791208791208791,0.8829787234042553,0.8707313604784224,0.012979769860179994,39,0.9838709677419355,0.9846153846153847,1.0,0.9545454545454546,1.0,0.9846063613805549,0.016601971117088554,3,5,DT_Holdout,Holdout
0.12238283157348633,0.0008023948627585689,0.022645998001098632,0.00046400321417679717,RandomForestClassifier(),10,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 10, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.930379746835443,0.9430379746835443,0.9681528662420382,0.9490445859872612,0.9554140127388535,0.9492058372974281,0.012569976622341295,10,0.9273092369477911,0.9406425702811245,0.9662162162162162,0.9481439270595897,0.9534353630739173,0.9471494627157279,0.012961611006127933,12,0.9943775100401606,0.989558232931727,0.9908824487137741,0.9730543796808857,0.9927548029957668,0.9881254748724627,0.007711163768238654,4,0.9219858156028369,0.9370629370629371,0.965034965034965,0.9452054794520548,0.951048951048951,0.9440676296403488,0.01432714161056446,12,0.8666666666666667,0.8933333333333333,0.9324324324324325,0.9324324324324325,0.918918918918919,0.9087567567567568,0.025431486197624194,15,0.8666666666666667,0.8933333333333333,0.9324324324324325,0.9324324324324325,0.918918918918919,0.9087567567567568,0.025431486197624194,15,0.9879518072289156,0.9879518072289156,1.0,0.963855421686747,0.9879518072289156,0.9855421686746988,0.011804769844738204,7,0.9848484848484849,0.9852941176470589,1.0,0.9583333333333334,0.9855072463768116,0.9827966364411378,0.013507063464474705,8,0.8913043478260869,0.9111111111111111,0.9431818181818182,0.9411764705882353,0.9318181818181818,0.9237183859050866,0.019793078855733153,15,0.9848484848484849,0.9852941176470589,1.0,0.9583333333333334,0.9855072463768116,0.9827966364411378,0.013507063464474705,8,5,DT_Holdout,Holdout
1.0572498321533204,0.18505904541770044,0.07820205688476563,0.020540053485303033,RandomForestClassifier(),10,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 10, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.9556962025316456,0.9430379746835443,0.9681528662420382,0.9490445859872612,0.9490445859872612,0.9529952430863501,0.008572179404674887,4,0.9539759036144578,0.9406425702811245,0.9662162162162162,0.9481439270595897,0.9466786063171605,0.9511314446977097,0.00865344782272221,5,0.9967871485943774,0.9898795180722892,0.9959296646043635,0.9728101595571474,0.9947899706935851,0.9900392923043526,0.008940554105060073,2,0.9517241379310345,0.9370629370629371,0.965034965034965,0.9452054794520548,0.9436619718309859,0.9485378982623954,0.00947480599849657,5,0.92,0.8933333333333333,0.9324324324324325,0.9324324324324325,0.9054054054054054,0.9167207207207207,0.015358878161559376,9,0.92,0.8933333333333333,0.9324324324324325,0.9324324324324325,0.9054054054054054,0.9167207207207207,0.015358878161559376,9,0.9879518072289156,0.9879518072289156,1.0,0.963855421686747,0.9879518072289156,0.9855421686746988,0.011804769844738204,7,0.9857142857142858,0.9852941176470589,1.0,0.9583333333333334,0.9852941176470589,0.9829271708683475,0.01353004968600061,7,0.9318181818181818,0.9111111111111111,0.9431818181818182,0.9411764705882353,0.9213483146067416,0.9297271792612175,0.012109907004889273,11,0.9857142857142858,0.9852941176470589,1.0,0.9583333333333334,0.9852941176470589,0.9829271708683475,0.01353004968600061,7,5,DT_Holdout,Holdout
0.12224445343017579,0.015435177822871758,0.02042074203491211,0.003622669458005409,RandomForestClassifier(),15,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 15, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.9620253164556962,0.9556962025316456,0.9681528662420382,0.9426751592356688,0.9554140127388535,0.9567927114407805,0.008471619615082132,1,0.9606425702811245,0.9539759036144578,0.9662162162162162,0.9421198306740475,0.9534353630739173,0.9552779767719526,0.008082714570491352,1,0.9953413654618474,0.9895582329317268,0.9916965157929013,0.9739498534679257,0.993324649951156,0.9887741235211115,0.007651799059914034,3,0.958904109589041,0.9517241379310345,0.965034965034965,0.9387755102040817,0.951048951048951,0.9530975347616147,0.008802520710185453,1,0.9333333333333333,0.92,0.9324324324324325,0.9324324324324325,0.918918918918919,0.9274234234234235,0.006519834197868628,4,0.9333333333333333,0.92,0.9324324324324325,0.9324324324324325,0.918918918918919,0.9274234234234235,0.006519834197868628,4,0.9879518072289156,0.9879518072289156,1.0,0.9518072289156626,0.9879518072289156,0.9831325301204819,0.016342963814759692,12,0.9859154929577465,0.9857142857142858,1.0,0.9452054794520548,0.9855072463768116,0.9804685009001798,0.018479919239577744,12,0.9425287356321839,0.9318181818181818,0.9431818181818182,0.9404761904761905,0.9318181818181818,0.9379646215853112,0.005097365972244835,4,0.9859154929577465,0.9857142857142858,1.0,0.9452054794520548,0.9855072463768116,0.9804685009001798,0.018479919239577744,12,5,DT_Holdout,Holdout
1.247005033493042,0.03880796638700633,0.10527424812316895,0.013369610565968932,RandomForestClassifier(),15,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 15, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.9620253164556962,0.9556962025316456,0.9681528662420382,0.9426751592356688,0.9490445859872612,0.955518826090462,0.009042791748317777,2,0.9606425702811245,0.9546184738955823,0.9662162162162162,0.9421198306740475,0.9466786063171605,0.9540551394768262,0.008814399757254515,3,0.9964658634538153,0.9929317269076305,0.9947899706935852,0.9754965809182676,0.9946271572777596,0.9908622598502117,0.0077638717325412,1,0.958904109589041,0.9523809523809523,0.965034965034965,0.9387755102040817,0.9436619718309859,0.9517515018080053,0.009610652992895947,3,0.9333333333333333,0.9333333333333333,0.9324324324324325,0.9324324324324325,0.9054054054054054,0.9273873873873875,0.010998372945608563,5,0.9333333333333333,0.9333333333333333,0.9324324324324325,0.9324324324324325,0.9054054054054054,0.9273873873873875,0.010998372945608563,5,0.9879518072289156,0.9759036144578314,1.0,0.9518072289156626,0.9879518072289156,0.980722891566265,0.01634296381475969,13,0.9859154929577465,0.9722222222222222,1.0,0.9452054794520548,0.9852941176470589,0.9777274624558165,0.01848432358225372,13,0.9425287356321839,0.9418604651162791,0.9431818181818182,0.9404761904761905,0.9213483146067416,0.9378791048026427,0.008313855236607774,5,0.9859154929577465,0.9722222222222222,1.0,0.9452054794520548,0.9852941176470589,0.9777274624558165,0.01848432358225372,13,5,DT_Holdout,Holdout
0.1252035140991211,0.022040726603992006,0.021631669998168946,0.003905883115599998,RandomForestClassifier(),,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.9683544303797469,0.9683544303797469,0.9490445859872612,0.9426751592356688,0.9490445859872612,0.955494638393937,0.010754477186954305,3,0.9673092369477911,0.9673092369477911,0.9488765874308043,0.9421198306740475,0.9474112666883752,0.9546052317377619,0.010613569005778757,2,0.9960642570281124,0.9948594377510039,0.9848583523282319,0.9597036795831977,0.9900683816346466,0.9851108216650385,0.01330546708860472,9,0.9659863945578231,0.9659863945578231,0.9459459459459459,0.9387755102040817,0.9444444444444444,0.9522277379420236,0.011485680329940094,2,0.9466666666666667,0.9466666666666667,0.9459459459459459,0.9324324324324325,0.918918918918919,0.9381261261261262,0.011030559405958314,1,0.9466666666666667,0.9466666666666667,0.9459459459459459,0.9324324324324325,0.918918918918919,0.9381261261261262,0.011030559405958314,1,0.9879518072289156,0.9879518072289156,0.9518072289156626,0.9518072289156626,0.9759036144578314,0.9710843373493976,0.01634296381475969,20,0.9861111111111112,0.9861111111111112,0.9459459459459459,0.9452054794520548,0.9714285714285714,0.966960443809759,0.01826662462123386,20,0.9534883720930233,0.9534883720930233,0.9518072289156626,0.9404761904761905,0.9310344827586207,0.9460589292673042,0.008948040629664953,1,0.9861111111111112,0.9861111111111112,0.9459459459459459,0.9452054794520548,0.9714285714285714,0.966960443809759,0.01826662462123386,20,5,DT_Holdout,Holdout
1.1541626930236817,0.25184350735999483,0.0876244068145752,0.019649236996521085,RandomForestClassifier(),,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.9620253164556962,0.9683544303797469,0.9490445859872612,0.9363057324840764,0.9426751592356688,0.9516810449084898,0.011911866868455502,9,0.9606425702811245,0.9679518072289157,0.9488765874308043,0.9360957342885055,0.9406545099316184,0.9508442418321936,0.01194903183535291,8,0.9966265060240964,0.9932530120481928,0.9885216541843048,0.958971019211983,0.988765874308043,0.9852276131553241,0.013469376450410391,8,0.958904109589041,0.9664429530201343,0.9459459459459459,0.9324324324324325,0.9370629370629371,0.9481576756100981,0.012846053539975845,8,0.9333333333333333,0.96,0.9459459459459459,0.9324324324324325,0.9054054054054054,0.9354234234234233,0.01805063714046827,2,0.9333333333333333,0.96,0.9459459459459459,0.9324324324324325,0.9054054054054054,0.9354234234234233,0.01805063714046827,2,0.9879518072289156,0.9759036144578314,0.9518072289156626,0.9397590361445783,0.9759036144578314,0.9662650602409638,0.017707154767107307,25,0.9859154929577465,0.972972972972973,0.9459459459459459,0.9324324324324325,0.9710144927536232,0.9616562674125442,0.019519226223687812,24,0.9425287356321839,0.9642857142857143,0.9518072289156626,0.9397590361445783,0.9204545454545454,0.9437670520865369,0.014468797647256828,2,0.9859154929577465,0.972972972972973,0.9459459459459459,0.9324324324324325,0.9710144927536232,0.9616562674125442,0.019519226223687812,24,5,DT_Holdout,Holdout
